"BehaviorSpace results (NetLogo 6.2.0)"
"crested_newt.nlogo"
"scenarios"
"09/23/2021 22:58:44:593 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","capacity","mean-juvenile-mortality-prob","mortality-decrease-with-buffer","number-of-startind","movement-energy","cropland-movement-cost","woodland-movement-cost","mean-number-of-female-offspring","scenario","mean-adult-mortality-prob","[step]","total-newts","occupied-ponds","pond0","pond1","pond2","pond3","pond4","pond5","pond6"
"234","30","0.45","0.02","50","200","5","1","2.5","buffers","0.18","100","23","3","0","6","0","0","4","0","13"
"235","30","0.45","0.02","50","200","5","1","2.5","buffers","0.18","100","23","4","5","0","8","0","4","0","6"
"233","30","0.45","0.02","50","200","5","1","2.5","buffers","0.18","100","45","5","9","3","0","0","10","12","11"
"237","30","0.45","0.02","50","200","5","1","2.5","corridors","0.18","100","16","2","0","6","0","10","0","0","0"
"238","30","0.45","0.02","50","200","5","1","2.5","corridors","0.18","100","22","3","7","0","0","10","0","0","5"
"239","30","0.45","0.02","50","200","5","1","2.5","corridors","0.18","100","20","2","0","9","11","0","0","0","0"
"242","30","0.45","0.02","50","250","5","1","2.5","buffers","0.18","100","4","1","0","0","0","0","0","4","0"
"241","30","0.45","0.02","50","250","5","1","2.5","buffers","0.18","100","25","3","14","0","0","10","0","0","1"
"240","30","0.45","0.02","50","200","5","1","2.5","corridors","0.18","100","38","3","0","20","16","2","0","0","0"
"244","30","0.45","0.02","50","250","5","1","2.5","buffers","0.18","100","37","4","13","6","7","0","0","11","0"
"245","30","0.45","0.02","50","250","5","1","2.5","buffers","0.18","100","49","3","0","11","19","19","0","0","0"
"248","30","0.45","0.02","50","250","5","1","2.5","corridors","0.18","100","43","4","0","3","10","11","0","19","0"
"243","30","0.45","0.02","50","250","5","1","2.5","buffers","0.18","100","15","4","0","7","1","3","0","4","0"
"246","30","0.45","0.02","50","250","5","1","2.5","corridors","0.18","100","32","3","0","16","12","4","0","0","0"
"250","30","0.45","0.02","50","250","5","1","2.5","corridors","0.18","96","0","0","0","0","0","0","0","0","0"
"247","30","0.45","0.02","50","250","5","1","2.5","corridors","0.18","100","29","3","0","17","5","0","0","7","0"
"254","30","0.45","0.02","50","300","5","1","2.5","buffers","0.18","100","20","3","0","6","0","11","0","3","0"
"251","30","0.45","0.02","50","300","5","1","2.5","buffers","0.18","100","30","3","0","5","0","0","0","14","11"
"253","30","0.45","0.02","50","300","5","1","2.5","buffers","0.18","100","27","4","0","13","6","0","2","6","0"
"249","30","0.45","0.02","50","250","5","1","2.5","corridors","0.18","100","76","6","5","12","14","8","18","19","0"
"252","30","0.45","0.02","50","300","5","1","2.5","buffers","0.18","100","33","4","3","13","0","0","0","12","5"
"255","30","0.45","0.02","50","300","5","1","2.5","buffers","0.18","100","8","2","2","0","0","0","0","0","6"
"256","30","0.45","0.02","50","300","5","1","2.5","corridors","0.18","100","41","4","10","12","8","11","0","0","0"
"259","30","0.45","0.02","50","300","5","1","2.5","corridors","0.18","100","25","5","0","11","1","4","0","5","4"
"257","30","0.45","0.02","50","300","5","1","2.5","corridors","0.18","100","24","3","0","5","10","0","9","0","0"
"258","30","0.45","0.02","50","300","5","1","2.5","corridors","0.18","100","21","4","3","5","5","0","0","0","8"
"264","30","0.45","0.02","50","350","5","1","2.5","buffers","0.18","100","17","2","0","0","0","0","12","0","5"
"261","30","0.45","0.02","50","350","5","1","2.5","buffers","0.18","100","22","3","0","9","0","0","7","6","0"
"263","30","0.45","0.02","50","350","5","1","2.5","buffers","0.18","100","7","1","0","0","0","0","7","0","0"
"262","30","0.45","0.02","50","350","5","1","2.5","buffers","0.18","100","20","3","0","0","10","0","3","7","0"
"265","30","0.45","0.02","50","350","5","1","2.5","buffers","0.18","100","27","2","9","0","0","0","18","0","0"
"260","30","0.45","0.02","50","300","5","1","2.5","corridors","0.18","100","44","4","0","14","9","0","13","8","0"
"270","30","0.45","0.02","50","350","5","1","2.5","corridors","0.18","100","22","3","6","0","0","13","0","0","3"
"266","30","0.45","0.02","50","350","5","1","2.5","corridors","0.18","100","13","3","0","5","4","0","0","4","0"
"267","30","0.45","0.02","50","350","5","1","2.5","corridors","0.18","100","49","4","0","21","10","0","0","7","11"
"269","30","0.45","0.02","50","350","5","1","2.5","corridors","0.18","100","46","4","0","13","0","9","15","0","9"
"268","30","0.45","0.02","50","350","5","1","2.5","corridors","0.18","100","12","2","0","0","0","2","0","10","0"
"271","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","27","5","2","12","0","0","4","4","5"
"273","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","48","5","0","7","0","6","9","16","10"
"277","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","39","4","0","17","12","0","7","3","0"
"274","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","28","6","1","5","3","7","0","7","5"
"272","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","57","6","3","8","0","17","8","12","9"
"278","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","25","4","0","15","2","0","0","2","6"
"276","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","38","3","0","20","9","0","0","9","0"
"280","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","34","4","0","17","4","0","5","8","0"
"275","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","30","4","10","0","6","8","0","6","0"
"279","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","34","4","0","3","9","0","4","18","0"
"282","30","0.45","0.02","50","450","5","1","2.5","buffers","0.18","100","17","2","0","0","0","0","7","10","0"
"281","30","0.45","0.02","50","450","5","1","2.5","buffers","0.18","100","34","5","0","2","6","0","10","6","10"
"287","30","0.45","0.02","50","450","5","1","2.5","corridors","0.18","100","16","2","2","14","0","0","0","0","0"
"283","30","0.45","0.02","50","450","5","1","2.5","buffers","0.18","100","29","3","0","13","5","0","0","11","0"
"286","30","0.45","0.02","50","450","5","1","2.5","corridors","0.18","100","35","3","0","10","0","0","14","11","0"
"288","30","0.45","0.02","50","450","5","1","2.5","corridors","0.18","100","23","3","8","10","5","0","0","0","0"
"284","30","0.45","0.02","50","450","5","1","2.5","buffers","0.18","100","21","4","0","1","5","0","11","0","4"
"285","30","0.45","0.02","50","450","5","1","2.5","buffers","0.18","100","34","5","2","10","6","0","8","8","0"
"289","30","0.45","0.02","50","450","5","1","2.5","corridors","0.18","100","27","4","0","5","2","0","0","12","8"
"292","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","34","4","9","10","0","0","3","12","0"
"293","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","49","5","5","15","0","0","9","15","5"
"294","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","32","4","7","2","0","12","0","11","0"
"290","30","0.45","0.02","50","450","5","1","2.5","corridors","0.18","100","51","5","21","5","12","0","6","7","0"
"291","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","39","5","6","7","0","0","14","3","9"
"295","30","0.45","0.02","50","500","5","1","2.5","buffers","0.18","100","26","4","6","1","0","0","10","0","9"
"296","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","41","3","0","1","22","0","0","18","0"
"298","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","21","3","0","0","0","0","3","7","11"
"297","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","50","5","8","14","10","0","1","17","0"
"300","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","52","5","0","16","4","10","0","15","7"
"304","30","0.45","0.02","50","550","5","1","2.5","buffers","0.18","100","21","3","0","9","0","0","3","9","0"
"299","30","0.45","0.02","50","500","5","1","2.5","corridors","0.18","100","20","3","0","7","5","0","0","0","8"
"303","30","0.45","0.02","50","550","5","1","2.5","buffers","0.18","100","43","4","0","16","4","0","7","16","0"
"306","30","0.45","0.02","50","550","5","1","2.5","corridors","0.18","100","30","4","0","7","1","0","13","9","0"
"301","30","0.45","0.02","50","550","5","1","2.5","buffers","0.18","100","36","6","10","4","0","2","7","6","7"
"302","30","0.45","0.02","50","550","5","1","2.5","buffers","0.18","100","38","4","15","0","3","0","0","15","5"
"308","30","0.45","0.02","50","550","5","1","2.5","corridors","0.18","100","39","4","0","6","5","0","14","14","0"
"309","30","0.45","0.02","50","550","5","1","2.5","corridors","0.18","100","16","3","0","5","5","0","0","6","0"
"305","30","0.45","0.02","50","550","5","1","2.5","buffers","0.18","100","39","4","0","0","0","7","9","13","10"
"307","30","0.45","0.02","50","550","5","1","2.5","corridors","0.18","100","35","5","0","13","2","0","9","7","4"
"310","30","0.45","0.02","50","550","5","1","2.5","corridors","0.18","100","32","4","0","11","5","0","7","9","0"
"313","30","0.45","0.02","50","600","5","1","2.5","buffers","0.18","100","30","4","0","12","0","12","2","4","0"
"311","30","0.45","0.02","50","600","5","1","2.5","buffers","0.18","100","37","5","5","8","0","0","8","7","9"
"318","30","0.45","0.02","50","600","5","1","2.5","corridors","0.18","100","26","5","0","10","5","0","5","4","2"
"312","30","0.45","0.02","50","600","5","1","2.5","buffers","0.18","100","51","5","5","19","0","0","8","9","10"
"317","30","0.45","0.02","50","600","5","1","2.5","corridors","0.18","100","35","5","5","1","7","0","11","11","0"
"316","30","0.45","0.02","50","600","5","1","2.5","corridors","0.18","100","42","5","0","4","15","8","6","9","0"
"319","30","0.45","0.02","50","600","5","1","2.5","corridors","0.18","100","50","5","0","5","6","0","16","12","11"
"314","30","0.45","0.02","50","600","5","1","2.5","buffers","0.18","100","50","6","2","2","15","6","17","0","8"
"315","30","0.45","0.02","50","600","5","1","2.5","buffers","0.18","100","38","5","0","7","0","11","10","9","1"
"320","30","0.45","0.02","50","600","5","1","2.5","corridors","0.18","100","20","4","0","2","8","0","1","9","0"
"321","30","0.45","0.02","50","650","5","1","2.5","buffers","0.18","100","53","6","0","8","6","9","9","15","6"
"322","30","0.45","0.02","50","650","5","1","2.5","buffers","0.18","100","31","5","7","9","2","0","8","5","0"
"326","30","0.45","0.02","50","650","5","1","2.5","corridors","0.18","100","30","4","0","6","14","0","3","7","0"
"325","30","0.45","0.02","50","650","5","1","2.5","buffers","0.18","100","42","5","0","7","3","0","12","12","8"
"327","30","0.45","0.02","50","650","5","1","2.5","corridors","0.18","100","35","4","0","17","0","0","6","11","1"
"324","30","0.45","0.02","50","650","5","1","2.5","buffers","0.18","100","74","7","12","4","19","2","11","16","10"
"328","30","0.45","0.02","50","650","5","1","2.5","corridors","0.18","100","33","5","12","6","9","0","4","0","2"
"330","30","0.45","0.02","50","650","5","1","2.5","corridors","0.18","100","45","7","6","10","4","6","3","8","8"
"323","30","0.45","0.02","50","650","5","1","2.5","buffers","0.18","100","58","6","0","13","17","10","3","9","6"
"331","30","0.45","0.02","50","700","5","1","2.5","buffers","0.18","100","42","4","0","7","11","0","11","13","0"
"329","30","0.45","0.02","50","650","5","1","2.5","corridors","0.18","100","54","6","4","15","14","0","4","13","4"
"332","30","0.45","0.02","50","700","5","1","2.5","buffers","0.18","100","37","4","3","10","8","0","0","16","0"
"333","30","0.45","0.02","50","700","5","1","2.5","buffers","0.18","100","40","5","0","1","14","0","5","12","8"
"335","30","0.45","0.02","50","700","5","1","2.5","buffers","0.18","100","51","6","12","7","13","8","8","3","0"
"334","30","0.45","0.02","50","700","5","1","2.5","buffers","0.18","100","48","6","10","9","0","8","8","5","8"
"341","30","0.45","0.02","50","750","5","1","2.5","buffers","0.18","100","20","3","0","11","0","0","2","7","0"
"336","30","0.45","0.02","50","700","5","1","2.5","corridors","0.18","100","48","6","0","10","2","8","1","11","16"
"342","30","0.45","0.02","50","750","5","1","2.5","buffers","0.18","100","15","2","11","0","0","0","0","0","4"
"339","30","0.45","0.02","50","700","5","1","2.5","corridors","0.18","100","34","3","0","10","0","0","9","15","0"
"338","30","0.45","0.02","50","700","5","1","2.5","corridors","0.18","100","65","6","14","8","12","10","6","15","0"
"337","30","0.45","0.02","50","700","5","1","2.5","corridors","0.18","100","25","5","0","8","3","0","7","6","1"
"340","30","0.45","0.02","50","700","5","1","2.5","corridors","0.18","100","46","6","0","9","4","12","6","8","7"
"343","30","0.45","0.02","50","750","5","1","2.5","buffers","0.18","100","48","6","2","11","17","0","11","5","2"
"345","30","0.45","0.02","50","750","5","1","2.5","buffers","0.18","100","23","4","0","0","0","9","5","3","6"
"348","30","0.45","0.02","50","750","5","1","2.5","corridors","0.18","100","39","5","9","8","5","0","8","9","0"
"346","30","0.45","0.02","50","750","5","1","2.5","corridors","0.18","100","38","5","0","8","9","13","5","0","3"
"344","30","0.45","0.02","50","750","5","1","2.5","buffers","0.18","100","62","6","0","17","9","10","18","6","2"
"347","30","0.45","0.02","50","750","5","1","2.5","corridors","0.18","100","67","7","7","15","6","4","2","18","15"
"350","30","0.45","0.02","50","750","5","1","2.5","corridors","0.18","100","77","6","0","20","13","14","19","8","3"
"349","30","0.45","0.02","50","750","5","1","2.5","corridors","0.18","100","63","6","6","22","0","9","6","12","8"
"354","30","0.45","0.02","50","800","5","1","2.5","buffers","0.18","100","33","6","4","4","4","0","14","3","4"
"351","30","0.45","0.02","50","800","5","1","2.5","buffers","0.18","100","51","6","12","4","0","7","6","14","8"
"355","30","0.45","0.02","50","800","5","1","2.5","buffers","0.18","100","70","7","1","14","2","6","22","17","8"
"353","30","0.45","0.02","50","800","5","1","2.5","buffers","0.18","100","69","7","7","10","18","5","15","4","10"
"356","30","0.45","0.02","50","800","5","1","2.5","corridors","0.18","100","54","5","0","16","7","11","6","14","0"
"352","30","0.45","0.02","50","800","5","1","2.5","buffers","0.18","100","38","6","0","12","11","1","1","7","6"
"357","30","0.45","0.02","50","800","5","1","2.5","corridors","0.18","100","46","5","3","11","19","5","0","8","0"
"360","30","0.45","0.02","50","800","5","1","2.5","corridors","0.18","100","47","4","0","8","0","19","0","10","10"
"359","30","0.45","0.02","50","800","5","1","2.5","corridors","0.18","100","43","4","0","7","0","4","0","15","17"
"358","30","0.45","0.02","50","800","5","1","2.5","corridors","0.18","100","52","7","6","9","2","4","13","13","5"
"362","30","0.45","0.02","50","850","5","1","2.5","buffers","0.18","100","76","7","13","9","12","12","16","11","3"
"365","30","0.45","0.02","50","850","5","1","2.5","buffers","0.18","100","38","6","2","8","0","8","10","4","6"
"363","30","0.45","0.02","50","850","5","1","2.5","buffers","0.18","100","51","5","0","11","2","0","9","12","17"
"361","30","0.45","0.02","50","850","5","1","2.5","buffers","0.18","100","75","7","12","7","16","6","8","20","6"
"366","30","0.45","0.02","50","850","5","1","2.5","corridors","0.18","100","31","4","0","13","8","0","6","4","0"
"367","30","0.45","0.02","50","850","5","1","2.5","corridors","0.18","100","56","7","5","6","10","9","13","7","6"
"368","30","0.45","0.02","50","850","5","1","2.5","corridors","0.18","100","46","4","0","12","7","0","11","16","0"
"364","30","0.45","0.02","50","850","5","1","2.5","buffers","0.18","100","57","6","8","12","13","0","4","10","10"
"369","30","0.45","0.02","50","850","5","1","2.5","corridors","0.18","100","69","6","10","15","10","12","0","13","9"
"372","30","0.45","0.02","50","900","5","1","2.5","buffers","0.18","100","62","6","10","17","0","1","9","21","4"
"370","30","0.45","0.02","50","850","5","1","2.5","corridors","0.18","100","38","7","4","6","8","1","2","14","3"
"374","30","0.45","0.02","50","900","5","1","2.5","buffers","0.18","100","43","6","0","10","5","4","5","5","14"
"373","30","0.45","0.02","50","900","5","1","2.5","buffers","0.18","100","35","6","5","5","5","9","4","0","7"
"375","30","0.45","0.02","50","900","5","1","2.5","buffers","0.18","100","43","5","2","8","0","0","14","9","10"
"371","30","0.45","0.02","50","900","5","1","2.5","buffers","0.18","100","91","7","15","13","12","12","17","12","10"
"378","30","0.45","0.02","50","900","5","1","2.5","corridors","0.18","100","51","6","0","14","8","11","2","13","3"
"379","30","0.45","0.02","50","900","5","1","2.5","corridors","0.18","100","34","5","5","10","4","0","6","9","0"
"376","30","0.45","0.02","50","900","5","1","2.5","corridors","0.18","100","80","7","8","5","19","10","8","16","14"
"377","30","0.45","0.02","50","900","5","1","2.5","corridors","0.18","100","59","7","6","3","7","4","14","14","11"
"381","30","0.45","0.02","50","950","5","1","2.5","buffers","0.18","100","74","7","14","17","2","6","6","11","18"
"383","30","0.45","0.02","50","950","5","1","2.5","buffers","0.18","100","64","7","15","14","11","2","6","5","11"
"380","30","0.45","0.02","50","900","5","1","2.5","corridors","0.18","100","78","7","9","12","13","11","11","14","8"
"387","30","0.45","0.02","50","950","5","1","2.5","corridors","0.18","100","33","5","8","6","11","0","6","2","0"
"384","30","0.45","0.02","50","950","5","1","2.5","buffers","0.18","100","48","5","5","13","0","0","5","14","11"
"385","30","0.45","0.02","50","950","5","1","2.5","buffers","0.18","100","51","7","6","6","9","4","7","14","5"
"382","30","0.45","0.02","50","950","5","1","2.5","buffers","0.18","100","87","7","14","21","6","10","17","6","13"
"388","30","0.45","0.02","50","950","5","1","2.5","corridors","0.18","100","49","6","0","13","1","4","6","11","14"
"386","30","0.45","0.02","50","950","5","1","2.5","corridors","0.18","100","62","7","8","14","7","6","8","8","11"
"389","30","0.45","0.02","50","950","5","1","2.5","corridors","0.18","100","56","7","11","5","7","5","1","12","15"
"390","30","0.45","0.02","50","950","5","1","2.5","corridors","0.18","100","54","6","9","19","9","0","4","11","2"
"391","30","0.45","0.02","50","1000","5","1","2.5","buffers","0.18","100","46","6","8","10","0","4","3","4","17"
"392","30","0.45","0.02","50","1000","5","1","2.5","buffers","0.18","100","31","5","3","7","4","7","0","0","10"
"394","30","0.45","0.02","50","1000","5","1","2.5","buffers","0.18","100","51","7","7","14","5","7","2","10","6"
"393","30","0.45","0.02","50","1000","5","1","2.5","buffers","0.18","100","60","7","10","8","8","11","12","2","9"
"395","30","0.45","0.02","50","1000","5","1","2.5","buffers","0.18","100","59","5","8","12","0","0","10","15","14"
"396","30","0.45","0.02","50","1000","5","1","2.5","corridors","0.18","100","59","6","16","11","10","0","6","5","11"
"397","30","0.45","0.02","50","1000","5","1","2.5","corridors","0.18","100","63","7","1","14","7","6","17","9","9"
"401","30","0.45","0.04","50","50","5","1","2.5","buffers","0.18","100","35","4","0","10","0","14","2","0","9"
"403","30","0.45","0.04","50","50","5","1","2.5","buffers","0.18","100","34","4","12","7","7","0","0","0","8"
"399","30","0.45","0.02","50","1000","5","1","2.5","corridors","0.18","100","68","6","0","16","17","6","8","12","9"
"398","30","0.45","0.02","50","1000","5","1","2.5","corridors","0.18","100","79","7","6","11","2","18","7","18","17"
"402","30","0.45","0.04","50","50","5","1","2.5","buffers","0.18","100","33","4","3","9","0","0","0","5","16"
"400","30","0.45","0.02","50","1000","5","1","2.5","corridors","0.18","100","49","7","3","12","3","3","9","15","4"
"404","30","0.45","0.04","50","50","5","1","2.5","buffers","0.18","100","13","1","0","0","0","0","0","0","13"
